1181,500,200,1,2,stopwords,Level user lowercase,573,No difference,svm,956,0.8354430379746836,{'C': 0.05},normal_preprocess
993,500,200,1,2,tf_idf,Level user lowercase,700,Difference,svm,926,0.8354430379746836,{'C': 0.05},ekphrasis_preprocess
993,500,200,1,2,tf_idf,Level user lowercase,700,Difference,svm,228,0.8354430379746836,{'C': 0.05},ekphrasis_preprocess
993,500,200,1,2,tf_idf,Level user lowercase,700,Difference,svm,396,0.8354430379746836,{'C': 0.05},ekphrasis_preprocess
993,500,200,1,2,tf_idf,Level user lowercase,700,Difference,svm,62,0.8354430379746836,{'C': 0.05},ekphrasis_preprocess
993,500,200,1,2,tf_idf,Level user lowercase,700,Difference,svm,376,0.8354430379746836,{'C': 0.05},ekphrasis_preprocess
6,200,100,1,2,binary,Level post uppercase,235,No difference,NB,380,0.8333333333333333,None,ekphrasis_preprocess
6,200,100,1,2,binary,Level post uppercase,235,No difference,NB,71,0.8333333333333333,None,ekphrasis_preprocess
6,200,100,1,2,binary,Level post uppercase,235,No difference,NB,799,0.8333333333333333,None,ekphrasis_preprocess
6,200,100,1,2,binary,Level post uppercase,235,No difference,NB,791,0.8333333333333333,None,ekphrasis_preprocess
6,200,100,1,2,binary,Level post uppercase,235,No difference,NB,165,0.8333333333333333,None,ekphrasis_preprocess
106,200,100,1,2,binary,Level post uppercase,235,No difference,NB,926,0.8333333333333333,None,normal_preprocess
106,200,100,1,2,binary,Level post uppercase,235,No difference,NB,782,0.8333333333333333,None,normal_preprocess
106,200,100,1,2,binary,Level post uppercase,235,No difference,NB,584,0.8333333333333333,None,normal_preprocess
106,200,100,1,2,binary,Level post uppercase,235,No difference,NB,821,0.8333333333333333,None,normal_preprocess
106,200,100,1,2,binary,Level post uppercase,235,No difference,NB,870,0.8333333333333333,None,normal_preprocess
206,200,100,1,2,binary,Level post lowercase,238,No difference,NB,34,0.8333333333333333,None,ekphrasis_preprocess
206,200,100,1,2,binary,Level post lowercase,238,No difference,NB,123,0.8333333333333333,None,ekphrasis_preprocess
206,200,100,1,2,binary,Level post lowercase,238,No difference,NB,795,0.8333333333333333,None,ekphrasis_preprocess
206,200,100,1,2,binary,Level post lowercase,238,No difference,NB,80,0.8333333333333333,None,ekphrasis_preprocess
206,200,100,1,2,binary,Level post lowercase,238,No difference,NB,181,0.8333333333333333,None,ekphrasis_preprocess
266,200,100,1,2,tf_stop,Level post lowercase,238,No difference,svm,646,0.8333333333333333,{'C': 0.12},ekphrasis_preprocess
266,200,100,1,2,tf_stop,Level post lowercase,238,No difference,svm,916,0.8333333333333333,{'C': 0.12},ekphrasis_preprocess
266,200,100,1,2,tf_stop,Level post lowercase,238,No difference,svm,963,0.8333333333333333,{'C': 0.12},ekphrasis_preprocess
266,200,100,1,2,tf_stop,Level post lowercase,238,No difference,svm,128,0.8333333333333333,{'C': 0.12},ekphrasis_preprocess
266,200,100,1,2,tf_stop,Level post lowercase,238,No difference,svm,446,0.8333333333333333,{'C': 0.12},ekphrasis_preprocess
286,200,100,1,2,stopwords,Level post lowercase,238,No difference,svm,910,0.8333333333333333,{'C': 0.12},ekphrasis_preprocess
286,200,100,1,2,stopwords,Level post lowercase,238,No difference,svm,480,0.8333333333333333,{'C': 0.12},ekphrasis_preprocess
286,200,100,1,2,stopwords,Level post lowercase,238,No difference,svm,851,0.8333333333333333,{'C': 0.12},ekphrasis_preprocess
286,200,100,1,2,stopwords,Level post lowercase,238,No difference,svm,353,0.8333333333333333,{'C': 0.12},ekphrasis_preprocess
286,200,100,1,2,stopwords,Level post lowercase,238,No difference,svm,462,0.8333333333333333,{'C': 0.12},ekphrasis_preprocess
306,200,100,1,2,binary,Level post lowercase,238,No difference,NB,817,0.8333333333333333,None,normal_preprocess
306,200,100,1,2,binary,Level post lowercase,238,No difference,NB,976,0.8333333333333333,None,normal_preprocess
306,200,100,1,2,binary,Level post lowercase,238,No difference,NB,140,0.8333333333333333,None,normal_preprocess
306,200,100,1,2,binary,Level post lowercase,238,No difference,NB,444,0.8333333333333333,None,normal_preprocess
306,200,100,1,2,binary,Level post lowercase,238,No difference,NB,245,0.8333333333333333,None,normal_preprocess
8,1500,1200,1,2,binary,Level post uppercase,2700,Difference,NB,946,0.8311688311688312,None,ekphrasis_preprocess
8,1500,1200,1,2,binary,Level post uppercase,2700,Difference,NB,949,0.8311688311688312,None,ekphrasis_preprocess
8,1500,1200,1,2,binary,Level post uppercase,2700,Difference,NB,93,0.8311688311688312,None,ekphrasis_preprocess
