70,300,300,1,2,tf,Level post upercase,600,Difference,svm,827,0.55,{'C': 0.5}
70,300,300,1,2,tf,Level post upercase,600,Difference,svm,5,0.55,{'C': 0.5}
70,300,300,1,2,tf,Level post upercase,600,Difference,svm,718,0.55,{'C': 0.5}
80,300,300,1,2,stopwords,Level post upercase,600,Difference,svm,83,0.55,{'C': 0.5}
80,300,300,1,2,stopwords,Level post upercase,600,Difference,svm,935,0.55,{'C': 0.5}
80,300,300,1,2,stopwords,Level post upercase,600,Difference,svm,440,0.55,{'C': 0.5}
80,300,300,1,2,stopwords,Level post upercase,600,Difference,svm,962,0.55,{'C': 0.5}
80,300,300,1,2,stopwords,Level post upercase,600,Difference,svm,99,0.55,{'C': 0.5}
90,300,300,1,2,tf_idf,Level post upercase,600,Difference,svm,792,0.55,{'C': 0.5}
90,300,300,1,2,tf_idf,Level post upercase,600,Difference,svm,810,0.55,{'C': 0.5}
90,300,300,1,2,tf_idf,Level post upercase,600,Difference,svm,180,0.55,{'C': 0.5}
90,300,300,1,2,tf_idf,Level post upercase,600,Difference,svm,769,0.55,{'C': 0.5}
90,300,300,1,2,tf_idf,Level post upercase,600,Difference,svm,705,0.55,{'C': 0.5}
152,500,200,1,2,binary,Level post lowercase,700,Difference,svm,433,0.5408805031446541,{'C': 0.5}
152,500,200,1,2,binary,Level post lowercase,700,Difference,svm,775,0.5408805031446541,{'C': 0.5}
152,500,200,1,2,binary,Level post lowercase,700,Difference,svm,55,0.5408805031446541,{'C': 0.5}
152,500,200,1,2,binary,Level post lowercase,700,Difference,svm,994,0.5408805031446541,{'C': 0.5}
152,500,200,1,2,binary,Level post lowercase,700,Difference,svm,862,0.5408805031446541,{'C': 0.5}
162,500,200,1,2,tf_stop,Level post lowercase,700,Difference,svm,247,0.5408805031446541,{'C': 0.5}
162,500,200,1,2,tf_stop,Level post lowercase,700,Difference,svm,803,0.5408805031446541,{'C': 0.5}
162,500,200,1,2,tf_stop,Level post lowercase,700,Difference,svm,381,0.5408805031446541,{'C': 0.5}
162,500,200,1,2,tf_stop,Level post lowercase,700,Difference,svm,651,0.5408805031446541,{'C': 0.5}
162,500,200,1,2,tf_stop,Level post lowercase,700,Difference,svm,634,0.5408805031446541,{'C': 0.5}
172,500,200,1,2,tf,Level post lowercase,700,Difference,svm,662,0.5408805031446541,{'C': 0.5}
172,500,200,1,2,tf,Level post lowercase,700,Difference,svm,628,0.5408805031446541,{'C': 0.5}
172,500,200,1,2,tf,Level post lowercase,700,Difference,svm,519,0.5408805031446541,{'C': 0.5}
172,500,200,1,2,tf,Level post lowercase,700,Difference,svm,551,0.5408805031446541,{'C': 0.5}
172,500,200,1,2,tf,Level post lowercase,700,Difference,svm,341,0.5408805031446541,{'C': 0.5}
182,500,200,1,2,stopwords,Level post lowercase,700,Difference,svm,17,0.5408805031446541,{'C': 0.5}
182,500,200,1,2,stopwords,Level post lowercase,700,Difference,svm,130,0.5408805031446541,{'C': 0.5}
182,500,200,1,2,stopwords,Level post lowercase,700,Difference,svm,136,0.5408805031446541,{'C': 0.5}
182,500,200,1,2,stopwords,Level post lowercase,700,Difference,svm,610,0.5408805031446541,{'C': 0.5}
182,500,200,1,2,stopwords,Level post lowercase,700,Difference,svm,733,0.5408805031446541,{'C': 0.5}
192,500,200,1,2,tf_idf,Level post lowercase,700,Difference,svm,720,0.5408805031446541,{'C': 0.5}
192,500,200,1,2,tf_idf,Level post lowercase,700,Difference,svm,899,0.5408805031446541,{'C': 0.5}
192,500,200,1,2,tf_idf,Level post lowercase,700,Difference,svm,163,0.5408805031446541,{'C': 0.5}
192,500,200,1,2,tf_idf,Level post lowercase,700,Difference,svm,528,0.5408805031446541,{'C': 0.5}
192,500,200,1,2,tf_idf,Level post lowercase,700,Difference,svm,256,0.5408805031446541,{'C': 0.5}
306,1000,1000,2,2,binary,Level post lowercase,2000,Difference,NB,586,0.5394736842105263,None
306,1000,1000,2,2,binary,Level post lowercase,2000,Difference,NB,304,0.5394736842105263,None
306,1000,1000,2,2,binary,Level post lowercase,2000,Difference,NB,148,0.5394736842105263,None
306,1000,1000,2,2,binary,Level post lowercase,2000,Difference,NB,708,0.5394736842105263,None
306,1000,1000,2,2,binary,Level post lowercase,2000,Difference,NB,33,0.5394736842105263,None
316,1000,1000,2,2,tf_stop,Level post lowercase,2000,Difference,NB,20,0.5394736842105263,None
316,1000,1000,2,2,tf_stop,Level post lowercase,2000,Difference,NB,723,0.5394736842105263,None
316,1000,1000,2,2,tf_stop,Level post lowercase,2000,Difference,NB,989,0.5394736842105263,None
316,1000,1000,2,2,tf_stop,Level post lowercase,2000,Difference,NB,15,0.5394736842105263,None
316,1000,1000,2,2,tf_stop,Level post lowercase,2000,Difference,NB,921,0.5394736842105263,None
326,1000,1000,2,2,tf,Level post lowercase,2000,Difference,NB,97,0.5394736842105263,None
326,1000,1000,2,2,tf,Level post lowercase,2000,Difference,NB,593,0.5394736842105263,None
326,1000,1000,2,2,tf,Level post lowercase,2000,Difference,NB,15,0.5394736842105263,None
326,1000,1000,2,2,tf,Level post lowercase,2000,Difference,NB,725,0.5394736842105263,None
326,1000,1000,2,2,tf,Level post lowercase,2000,Difference,NB,184,0.5394736842105263,None
336,1000,1000,2,2,stopwords,Level post lowercase,2000,Difference,NB,133,0.5394736842105263,None
