546,100,100,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,positive,20,Pre_trained Model,Level post upercase,binary,0.5714285714285714,{'C': 0.12}
905,200,100,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5,Pre_trained Model,Level concatenation upercase,tf,0.5714285714285714,{'C': 0.05}
940,100,100,0.95,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,negative,20,Pre_trained Model,Level post upercase,tf,0.5688073394495413,{'C': 2}
941,100,100,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,20,Pre_trained Model,Level post upercase,tf,0.5688073394495413,{'C': 0.12}
947,500,200,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,20,Pre_trained Model,Level post lowercase,tf,0.5686274509803921,{'C': 0.05}
474,300,700,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,both,5-10,Pre_trained Model,Level post upercase,tf,0.5679012345679012,{'C': 0.05}
433,100,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,both,5-10-20,Pre_trained Model,Level post upercase,tf,0.5671641791044776,{'C': 0.05}
695,100,100,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5-20,Pre_trained Model,Level post upercase,binary,0.5671641791044776,{'C': 0.05}
625,200,100,0.95,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,negative,10,Pre_trained Model,Level concatenation upercase,binary,0.5666666666666667,{'C': 0.05}
824,100,200,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,5-10-20,Pre_trained Model,Level concatenation upercase,binary,0.5663716814159292,{'C': 0.05}
937,100,100,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,20,Pre_trained Model,Level post upercase,tf,0.5660377358490567,{'C': 0.25}
503,100,200,0.99,No difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,both,5-20,Anorexia Model,Level post lowercase,tf,0.5656565656565657,{'C': 0.12}
731,200,100,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5-10-20,Pre_trained Model,Level concatenation upercase,binary,0.5641025641025641,{'C': 0.12}
527,100,100,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,5,Pre_trained Model,Level post lowercase,binary,0.5625,{'C': 0.05}
708,100,200,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,negative,5-20,Pre_trained Model,Level concatenation upercase,binary,0.5625,{'C': 0.5}
410,100,100,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,both,5-20,Pre_trained Model,Level post upercase,binary,0.5619834710743802,{'C': 0.05}
834,100,200,0.99,No difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,5,Anorexia Model,Level post lowercase,tf,0.5609756097560976,{'C': 0.12}
505,100,100,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,both,5-20,Pre_trained Model,Level post lowercase,tf,0.56,{'C': 0.05}
496,300,700,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,both,10-20,Pre_trained Model,Level post upercase,tf,0.56,{'C': 0.05}
1063,200,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,positive,5-10,Pre_trained Model,Level concatenation upercase,tf,0.56,{'C': 0.12}
857,100,100,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,20,Pre_trained Model,Level post lowercase,tf,0.5591397849462365,{'C': 0.05}
432,100,100,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,both,5-10-20,Pre_trained Model,Level post upercase,tf,0.5588235294117647,{'C': 0.5}
1067,300,700,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,5-10,Pre_trained Model,Level post upercase,tf,0.5588235294117647,{'C': 0.05}
367,100,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,both,5-10,Pre_trained Model,Level post upercase,binary,0.5585585585585585,{'C': 0.05}
955,200,100,0.95,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,negative,20,Pre_trained Model,Level concatenation upercase,tf,0.5573770491803278,{'C': 0.05}
992,500,200,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,negative,10-20,Pre_trained Model,Level post lowercase,tf,0.5565217391304348,{'C': 0.25}
1036,500,200,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5-10-20,Pre_trained Model,Level post lowercase,tf,0.5565217391304348,{'C': 0.05}
523,100,100,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,positive,5,Pre_trained Model,Level post upercase,binary,0.5555555555555556,{'C': 0.12}
524,100,100,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,positive,5,Pre_trained Model,Level post upercase,binary,0.5547445255474452,{'C': 0.12}
833,100,200,0.99,No difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,5,Anorexia Model,Level post lowercase,tf,0.5546218487394957,{'C': 0.05}
478,100,100,0.95,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,both,10-20,Pre_trained Model,Level post upercase,tf,0.5526315789473684,{'C': 0.5}
419,500,200,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,both,5-20,Pre_trained Model,Level post lowercase,binary,0.5526315789473684,{'C': 0.12}
918,100,100,0.95,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,negative,10,Pre_trained Model,Level post upercase,tf,0.5526315789473684,{'C': 0.12}
938,100,100,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,negative,20,Pre_trained Model,Level post upercase,tf,0.5517241379310345,{'C': 0.12}
886,100,200,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,10,Pre_trained Model,Level concatenation upercase,tf,0.5517241379310345,{'C': 0.05}
553,200,100,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,positive,20,Pre_trained Model,Level concatenation upercase,binary,0.5504587155963303,{'C': 0.12}
966,100,200,0.99,No difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,negative,5-10,Anorexia Model,Level post lowercase,tf,0.55,{'C': 0.12}
1059,200,100,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,positive,5-10,Pre_trained Model,Level concatenation upercase,tf,0.5490196078431373,{'C': 0.05}
840,100,200,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,5,Pre_trained Model,Level concatenation upercase,tf,0.5483870967741935,{'C': 0.05}
401,200,100,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,both,10-20,Pre_trained Model,Level concatenation upercase,binary,0.547008547008547,{'C': 0.05}
435,100,100,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,both,5-10-20,Pre_trained Model,Level post upercase,tf,0.5454545454545455,{'C': 0.5}
916,100,100,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,negative,10,Pre_trained Model,Level post upercase,tf,0.5454545454545455,{'C': 0.05}
972,100,200,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,negative,5-10,Pre_trained Model,Level concatenation upercase,tf,0.5434782608695652,{'C': 0.25}
1085,200,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,positive,10-20,Pre_trained Model,Level concatenation upercase,tf,0.5428571428571429,{'C': 0.5}
382,100,200,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,both,5-10,Pre_trained Model,Level concatenation upercase,binary,0.5413533834586466,{'C': 0.05}
567,100,100,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,positive,10,Pre_trained Model,Level post upercase,binary,0.540983606557377,{'C': 0.12}
904,500,200,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5,Pre_trained Model,Level post lowercase,tf,0.5405405405405406,{'C': 0.05}
581,200,100,0.95,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,positive,10,Pre_trained Model,Level concatenation upercase,binary,0.5396825396825398,{'C': 0.12}
587,100,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5,Pre_trained Model,Level post upercase,binary,0.5396825396825397,{'C': 0.05}
613,100,200,0.99,No difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,negative,10,Anorexia Model,Level post lowercase,binary,0.5396825396825397,{'C': 1}
711,200,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5-20,Pre_trained Model,Level concatenation upercase,binary,0.5396825396825397,{'C': 0.05}
514,100,200,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,both,5-20,Pre_trained Model,Level concatenation upercase,tf,0.5384615384615384,{'C': 0.12}
547,100,200,0.99,No difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,20,Anorexia Model,Level post lowercase,binary,0.5378151260504201,{'C': 0.05}
896,100,100,0.95,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5,Pre_trained Model,Level post upercase,tf,0.5344827586206896,{'C': 0.05}
957,300,700,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,negative,20,Pre_trained Model,Level post upercase,tf,0.5333333333333333,{'C': 0.05}
369,100,100,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,both,5-10,Pre_trained Model,Level post upercase,binary,0.5316455696202531,{'C': 0.12}
631,100,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,20,Pre_trained Model,Level post upercase,binary,0.53125,{'C': 0.05}
477,100,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,both,10-20,Pre_trained Model,Level post upercase,tf,0.5301204819277109,{'C': 0.05}
725,100,100,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,negative,5-10-20,Pre_trained Model,Level post lowercase,binary,0.5298013245033113,{'C': 0.05}
832,100,100,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,positive,5,Pre_trained Model,Level post upercase,tf,0.5277777777777778,{'C': 0.05}
1014,500,200,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5-20,Pre_trained Model,Level post lowercase,tf,0.5271317829457364,{'C': 0.05}
885,200,100,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,positive,10,Pre_trained Model,Level concatenation upercase,tf,0.5263157894736842,{'C': 0.05}
858,100,100,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,20,Pre_trained Model,Level post lowercase,tf,0.5263157894736841,{'C': 0.25}
907,200,100,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5,Pre_trained Model,Level concatenation upercase,tf,0.525,{'C': 0.12}
421,200,100,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,both,5-20,Pre_trained Model,Level concatenation upercase,binary,0.5245901639344263,{'C': 0.12}
1062,100,200,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,5-10,Pre_trained Model,Level concatenation upercase,tf,0.5242718446601943,{'C': 0.05}
919,100,100,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,10,Pre_trained Model,Level post upercase,tf,0.5238095238095238,{'C': 1}
983,100,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,10-20,Pre_trained Model,Level post upercase,tf,0.5217391304347826,{'C': 0.12}
921,100,200,0.99,No difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,negative,10,Anorexia Model,Level post lowercase,tf,0.52,{'C': 0.12}
855,100,200,0.99,No difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,20,Anorexia Model,Level post lowercase,tf,0.5196850393700788,{'C': 0.12}
925,500,200,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,10,Pre_trained Model,Level post lowercase,tf,0.5172413793103448,{'C': 0.25}
949,200,100,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,20,Pre_trained Model,Level concatenation upercase,tf,0.5161290322580646,{'C': 0.12}
902,100,100,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,negative,5,Pre_trained Model,Level post lowercase,tf,0.5151515151515151,{'C': 0.05}
450,100,200,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,both,5-10-20,Pre_trained Model,Level concatenation upercase,tf,0.5142857142857142,{'C': 0.05}
1056,100,100,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,5-10,Pre_trained Model,Level post lowercase,tf,0.5135135135135135,{'C': 0.05}
868,100,200,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,20,Pre_trained Model,Level concatenation upercase,tf,0.5132743362831858,{'C': 0.5}
1008,100,100,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5-20,Pre_trained Model,Level post upercase,tf,0.5128205128205128,{'C': 0.12}
891,300,700,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,10,Pre_trained Model,Level post upercase,tf,0.5116279069767442,{'C': 0.05}
1095,100,100,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,positive,5-20,Pre_trained Model,Level post upercase,tf,0.5084745762711864,{'C': 0.12}
848,300,700,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,5,Pre_trained Model,Level post upercase,tf,0.5074626865671641,{'C': 0.05}
993,200,100,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,10-20,Pre_trained Model,Level concatenation upercase,tf,0.5057471264367817,{'C': 0.05}
890,100,200,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,10,Pre_trained Model,Level concatenation upercase,tf,0.5050505050505051,{'C': 0.5}
975,200,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5-10,Pre_trained Model,Level concatenation upercase,tf,0.5046728971962617,{'C': 0.05}
842,100,200,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,5,Pre_trained Model,Level concatenation upercase,tf,0.5043478260869565,{'C': 0.05}
963,100,100,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5-10,Pre_trained Model,Level post upercase,tf,0.5040650406504065,{'C': 0.05}
944,100,200,0.99,No difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,negative,20,Anorexia Model,Level post lowercase,tf,0.5040650406504065,{'C': 0.25}
751,200,100,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,positive,5-10,Pre_trained Model,Level concatenation upercase,binary,0.5040650406504065,{'C': 0.05}
434,100,100,0.95,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,both,5-10-20,Pre_trained Model,Level post upercase,tf,0.5039370078740157,{'C': 0.05}
845,200,100,0.95,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,positive,5,Pre_trained Model,Level concatenation upercase,tf,0.5038167938931297,{'C': 0.05}
1004,100,100,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5-20,Pre_trained Model,Level post upercase,tf,0.5037037037037037,{'C': 0.05}
785,100,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,positive,5-20,Pre_trained Model,Level post upercase,binary,0.5034013605442177,{'C': 0.05}
605,300,700,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,negative,5,Pre_trained Model,Level post upercase,binary,0.5000000000000001,{'C': 0.25}
1084,100,200,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,10-20,Pre_trained Model,Level concatenation upercase,tf,0.5000000000000001,{'C': 0.05}
462,100,100,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,both,5-10,Pre_trained Model,Level post lowercase,tf,0.5,{'C': 0.5}
442,500,200,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,both,5-10-20,Pre_trained Model,Level post lowercase,tf,0.5,{'C': 0.05}
1013,500,200,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5-20,Pre_trained Model,Level post lowercase,tf,0.5,{'C': 0.12}
670,100,200,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,negative,5-10,Pre_trained Model,Level concatenation upercase,binary,0.5,{'C': 0.05}
529,500,200,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,positive,5,Pre_trained Model,Level post lowercase,binary,0.49655172413793097,{'C': 0.05}
1069,100,100,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,positive,10-20,Pre_trained Model,Level post upercase,tf,0.4950495049504951,{'C': 0.25}
458,100,100,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,both,5-10,Pre_trained Model,Level post upercase,tf,0.49333333333333335,{'C': 0.05}
490,100,200,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,both,10-20,Pre_trained Model,Level concatenation upercase,tf,0.49275362318840576,{'C': 0.05}
1106,100,200,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,5-20,Pre_trained Model,Level concatenation upercase,tf,0.49275362318840576,{'C': 0.05}
473,300,700,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,both,5-10,Pre_trained Model,Level post upercase,tf,0.4918032786885247,{'C': 0.05}
740,100,100,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,positive,5-10,Pre_trained Model,Level post upercase,binary,0.4918032786885247,{'C': 0.12}
676,100,100,0.95,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,negative,10-20,Pre_trained Model,Level post upercase,binary,0.4918032786885247,{'C': 0.05}
1006,100,100,0.95,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5-20,Pre_trained Model,Level post upercase,tf,0.4918032786885247,{'C': 0.05}
1051,100,100,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,positive,5-10,Pre_trained Model,Level post upercase,tf,0.4918032786885247,{'C': 0.05}
744,100,100,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,positive,5-10,Pre_trained Model,Level post upercase,binary,0.49032258064516127,{'C': 0.25}
939,100,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,20,Pre_trained Model,Level post upercase,tf,0.4901960784313726,{'C': 0.05}
895,100,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5,Pre_trained Model,Level post upercase,tf,0.4888888888888889,{'C': 0.05}
1011,100,100,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,negative,5-20,Pre_trained Model,Level post lowercase,tf,0.4881889763779528,{'C': 0.25}
451,300,700,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,both,5-10-20,Pre_trained Model,Level post upercase,tf,0.4878048780487805,{'C': 0.12}
1080,500,200,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,positive,10-20,Pre_trained Model,Level post lowercase,tf,0.48717948717948717,{'C': 0.05}
1100,100,100,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,5-20,Pre_trained Model,Level post lowercase,tf,0.4864864864864865,{'C': 1}
535,200,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,positive,5,Pre_trained Model,Level concatenation upercase,binary,0.48648648648648646,{'C': 0.25}
491,200,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,both,10-20,Pre_trained Model,Level concatenation upercase,tf,0.4861111111111111,{'C': 0.05}
961,100,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5-10,Pre_trained Model,Level post upercase,tf,0.4852941176470588,{'C': 0.12}
406,100,200,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,both,10-20,Pre_trained Model,Level concatenation upercase,binary,0.48484848484848486,{'C': 0.05}
761,100,100,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,positive,10-20,Pre_trained Model,Level post upercase,binary,0.48484848484848486,{'C': 0.05}
531,200,100,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,positive,5,Pre_trained Model,Level concatenation upercase,binary,0.4840764331210191,{'C': 0.05}
727,500,200,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5-10-20,Pre_trained Model,Level post lowercase,binary,0.4836601307189542,{'C': 0.25}
970,500,200,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5-10,Pre_trained Model,Level post lowercase,tf,0.4832214765100671,{'C': 0.25}
1076,100,200,0.99,No difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,10-20,Anorexia Model,Level post lowercase,tf,0.4819277108433735,{'C': 0.05}
923,100,100,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,negative,10,Pre_trained Model,Level post lowercase,tf,0.48,{'C': 0.05}
796,100,200,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,5-20,Pre_trained Model,Level concatenation upercase,binary,0.4794520547945205,{'C': 0.25}
404,100,200,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,both,10-20,Pre_trained Model,Level concatenation upercase,binary,0.47852760736196326,{'C': 0.05}
879,100,100,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,10,Pre_trained Model,Level post lowercase,tf,0.47826086956521746,{'C': 0.25}
489,200,100,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,both,10-20,Pre_trained Model,Level concatenation upercase,tf,0.4782608695652174,{'C': 0.05}
943,100,200,0.99,No difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,negative,20,Anorexia Model,Level post lowercase,tf,0.4769230769230769,{'C': 0.05}
467,200,100,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,both,5-10,Pre_trained Model,Level concatenation upercase,tf,0.4768211920529801,{'C': 0.12}
397,500,200,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,both,10-20,Pre_trained Model,Level post lowercase,binary,0.47619047619047616,{'C': 0.05}
930,100,200,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,negative,10,Pre_trained Model,Level concatenation upercase,tf,0.4754098360655737,{'C': 0.05}
577,200,100,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,positive,10,Pre_trained Model,Level concatenation upercase,binary,0.4748201438848921,{'C': 0.05}
610,100,100,0.95,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,negative,10,Pre_trained Model,Level post upercase,binary,0.4745762711864407,{'C': 0.05}
1029,100,100,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5-10-20,Pre_trained Model,Level post upercase,tf,0.4724409448818898,{'C': 0.05}
447,200,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,both,5-10-20,Pre_trained Model,Level concatenation upercase,tf,0.4720496894409938,{'C': 0.05}
915,100,100,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,10,Pre_trained Model,Level post upercase,tf,0.4713375796178344,{'C': 0.05}
371,100,200,0.99,No difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,both,5-10,Anorexia Model,Level post lowercase,binary,0.46896551724137925,{'C': 0.05}
557,200,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,positive,20,Pre_trained Model,Level concatenation upercase,binary,0.46896551724137925,{'C': 0.12}
897,100,100,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5,Pre_trained Model,Level post upercase,tf,0.46808510638297873,{'C': 0.05}
486,500,200,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,both,10-20,Pre_trained Model,Level post lowercase,tf,0.46625766871165647,{'C': 0.12}
574,500,200,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,positive,10,Pre_trained Model,Level post lowercase,binary,0.4660194174757281,{'C': 0.05}
424,100,200,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,both,5-20,Pre_trained Model,Level concatenation upercase,binary,0.46540880503144655,{'C': 0.05}
354,500,200,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,both,5-10-20,Pre_trained Model,Level post lowercase,binary,0.46511627906976744,{'C': 0.05}
946,100,100,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,negative,20,Pre_trained Model,Level post lowercase,tf,0.4645161290322581,{'C': 0.05}
876,100,100,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,positive,10,Pre_trained Model,Level post upercase,tf,0.4642857142857143,{'C': 0.05}
892,300,700,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,10,Pre_trained Model,Level post upercase,tf,0.4642857142857143,{'C': 0.05}
914,300,700,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,negative,5,Pre_trained Model,Level post upercase,tf,0.4642857142857143,{'C': 0.05}
658,100,200,0.99,No difference,Not Fuzzy,Not removed stopwords,Full matrix,Clustering,negative,5-10,Anorexia Model,Level post lowercase,binary,0.4634146341463415,{'C': 0.05}
617,500,200,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,10,Pre_trained Model,Level post lowercase,binary,0.4634146341463415,{'C': 0.05}
962,100,100,0.95,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5-10,Pre_trained Model,Level post upercase,tf,0.4626865671641791,{'C': 2}
1092,100,100,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,positive,5-20,Pre_trained Model,Level post upercase,tf,0.4615384615384615,{'C': 0.12}
445,200,100,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,both,5-10-20,Pre_trained Model,Level concatenation upercase,tf,0.4594594594594595,{'C': 0.05}
917,100,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,10,Pre_trained Model,Level post upercase,tf,0.45945945945945943,{'C': 0.12}
624,100,200,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,negative,10,Pre_trained Model,Level concatenation upercase,binary,0.45945945945945943,{'C': 0.25}
1027,100,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5-10-20,Pre_trained Model,Level post upercase,tf,0.4571428571428572,{'C': 0.05}
685,200,100,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,negative,10-20,Pre_trained Model,Level concatenation upercase,binary,0.4567901234567901,{'C': 0.25}
475,100,100,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,both,10-20,Pre_trained Model,Level post upercase,tf,0.4565217391304348,{'C': 0.25}
1129,200,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,Clustering,positive,5-10-20,Pre_trained Model,Level concatenation upercase,tf,0.45333333333333337,{'C': 0.05}
656,100,100,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,negative,5-10,Pre_trained Model,Level post upercase,binary,0.45238095238095244,{'C': 0.12}
818,100,200,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Clustering,positive,5-10-20,Pre_trained Model,Level concatenation upercase,binary,0.45217391304347826,{'C': 0.12}
828,100,100,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Clustering,positive,5,Pre_trained Model,Level post upercase,tf,0.45161290322580644,{'C': 0.05}
