1475,200,2000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,5-20,Depression Model,Level user lowercase,binary,0.44559585492227977,{'C': 1}
794,1500,2000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,10,Depression Model,Level post lowercase,tf,0.44545454545454544,{'C': 0.05}
252,1500,1500,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,both,5,Depression Model,Level post lowercase,tf,0.44528301886792454,{'C': 0.05}
2649,1700,1500,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,5-10-20,Depression Model,Level user lowercase,tf,0.44525547445255476,{'C': 1}
1591,1700,1500,0.95,No difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,10,Depression Model,Level post lowercase,tf,0.44522968197879864,{'C': 0.25}
690,1700,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,5-10,Depression Model,Level post lowercase,tf,0.44507042253521134,{'C': 0.05}
353,200,2000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,10,Depression Model,Level user lowercase,binary,0.4444444444444445,{'C': 0.05}
1509,1500,1000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,10-20,Depression Model,Level user lowercase,binary,0.4444444444444445,{'C': 0.05}
1565,1700,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,20,Depression Model,Level user lowercase,tf,0.4444444444444444,{'C': 0.05}
536,1700,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,5-10,Depression Model,Level post lowercase,binary,0.4444444444444444,{'C': 0.05}
1026,1500,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,both,5,Depression Model,Level user lowercase,binary,0.4444444444444444,{'C': 0.05}
1441,1500,1000,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,20,Depression Model,Level user lowercase,binary,0.44383561643835623,{'C': 0.05}
1023,1500,1000,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,both,5,Depression Model,Level user lowercase,binary,0.4438040345821326,{'C': 0.05}
1579,1500,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,20,Depression Model,Level post lowercase,tf,0.4435146443514644,{'C': 0.05}
2617,1500,2000,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,5-20,Depression Model,Level user lowercase,tf,0.4435146443514644,{'C': 0.5}
403,1700,1500,0.95,No difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,5-20,Depression Model,Level post lowercase,binary,0.44329896907216493,{'C': 0.05}
402,1500,2000,0.95,No difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,5-20,Depression Model,Level post lowercase,binary,0.4432432432432432,{'C': 0.05}
2337,2000,2000,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,10,Depression Model,Level post lowercase,tf,0.4431818181818182,{'C': 2}
2186,1700,1500,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,20,Depression Model,Level post lowercase,binary,0.44303797468354433,{'C': 4}
1517,1500,2000,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,10-20,Depression Model,Level user lowercase,binary,0.4429530201342282,{'C': 0.05}
783,1500,1000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,5,Depression Model,Level user lowercase,tf,0.44268774703557306,{'C': 0.05}
2610,1500,1500,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,5-20,Depression Model,Level user lowercase,tf,0.44257703081232497,{'C': 1}
2540,1500,1500,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,5,Depression Model,Level post lowercase,tf,0.4424778761061947,{'C': 0.05}
1800,1500,2000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,5-20,Depression Model,Level user lowercase,tf,0.4424242424242424,{'C': 0.25}
1665,1500,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,10-20,Depression Model,Level post lowercase,tf,0.4423076923076923,{'C': 0.5}
2248,2000,2000,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,5-20,Depression Model,Level post lowercase,binary,0.4422442244224422,{'C': 0.05}
1347,2000,2000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,10-20,Depression Model,Level post lowercase,binary,0.4419263456090652,{'C': 0.05}
628,1500,1500,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,5,Depression Model,Level user lowercase,tf,0.4419263456090652,{'C': 0.05}
63,1500,1000,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,both,10-20,Depression Model,Level post lowercase,binary,0.441717791411043,{'C': 0.05}
2322,1500,1500,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,5,Depression Model,Level user lowercase,tf,0.4416666666666667,{'C': 0.05}
1629,200,2000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,5-20,Depression Model,Level user lowercase,tf,0.4415584415584416,{'C': 0.05}
2470,1500,2000,0.9,No difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,5,Depression Model,Level post lowercase,binary,0.44147157190635455,{'C': 0.05}
670,1500,1500,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,10,Depression Model,Level post lowercase,tf,0.441340782122905,{'C': 1}
2456,1500,1500,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,5-10-20,Depression Model,Level user lowercase,tf,0.44099378881987583,{'C': 0.5}
2327,1500,1500,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,5,Depression Model,Level post lowercase,tf,0.44099378881987583,{'C': 0.12}
1306,1700,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,5-10,Depression Model,Level post lowercase,binary,0.44067796610169485,{'C': 0.05}
184,1700,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,both,5-10,Depression Model,Level post lowercase,tf,0.4404332129963899,{'C': 4}
270,1500,2000,0.95,No difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,both,10,Depression Model,Level post lowercase,tf,0.440251572327044,{'C': 0.05}
2493,1700,1500,0.9,No difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,10,Depression Model,Level post lowercase,binary,0.44012944983818764,{'C': 4}
1557,1500,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,5,Depression Model,Level post lowercase,tf,0.44012944983818764,{'C': 0.05}
2386,1500,1500,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,5-10,Depression Model,Level post lowercase,tf,0.43999999999999995,{'C': 0.12}
2391,1500,1500,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,5-10,Depression Model,Level post lowercase,tf,0.4397590361445783,{'C': 0.12}
1666,1500,1500,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,10-20,Depression Model,Level post lowercase,tf,0.4397590361445783,{'C': 0.5}
2579,2000,2000,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,5-10,Depression Model,Level post lowercase,tf,0.4397163120567376,{'C': 0.05}
2326,1500,1500,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,5,Depression Model,Level post lowercase,tf,0.4396284829721362,{'C': 0.05}
994,2000,2000,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,both,5-20,Depression Model,Level post lowercase,binary,0.43956043956043955,{'C': 1}
431,1500,1000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,10-20,Depression Model,Level user lowercase,binary,0.4387096774193548,{'C': 0.05}
909,1700,1500,0.95,No difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,5-10-20,Depression Model,Level post lowercase,tf,0.43866171003717475,{'C': 0.05}
582,1500,1500,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,10-20,Depression Model,Level post lowercase,binary,0.4385026737967915,{'C': 0.05}
2363,1700,1500,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,20,Depression Model,Level user lowercase,tf,0.43824701195219123,{'C': 0.05}
2163,1700,1500,0.9,No difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,5,Depression Model,Level post lowercase,binary,0.43795620437956206,{'C': 0.25}
2672,1500,1500,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,20,Depression Model,Level post lowercase,tf,0.4375,{'C': 0.12}
2198,1500,1000,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,20,Depression Model,Level post lowercase,binary,0.4375,{'C': 0.25}
2619,200,2000,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,10-20,Depression Model,Level user lowercase,tf,0.437246963562753,{'C': 0.05}
1566,2000,2000,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,20,Depression Model,Level post lowercase,tf,0.4370860927152318,{'C': 1}
2176,1500,1000,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,5,Depression Model,Level post lowercase,binary,0.43697478991596644,{'C': 0.05}
1275,1500,2000,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,20,Depression Model,Level user lowercase,binary,0.4369230769230769,{'C': 0.05}
839,1700,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,5-10,Depression Model,Level user lowercase,tf,0.4366812227074236,{'C': 0.05}
1532,1500,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,5-10-20,Depression Model,Level user lowercase,binary,0.43624161073825507,{'C': 0.05}
2551,1500,2000,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,5,Depression Model,Level user lowercase,tf,0.4361370716510903,{'C': 4}
608,1500,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,5-10-20,Depression Model,Level user lowercase,binary,0.43609022556390975,{'C': 0.5}
2563,1500,1000,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,10,Depression Model,Level user lowercase,tf,0.43609022556390975,{'C': 0.05}
846,1500,1500,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,5-10,Depression Model,Level post lowercase,tf,0.436046511627907,{'C': 0.05}
2178,2000,2000,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,20,Depression Model,Level user lowercase,binary,0.43589743589743585,{'C': 1}
757,1700,1500,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,5-10-20,Depression Model,Level user lowercase,tf,0.4357976653696498,{'C': 0.12}
671,1500,1000,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,10,Depression Model,Level user lowercase,tf,0.4357976653696498,{'C': 0.5}
1408,2000,2000,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,10,Depression Model,Level user lowercase,binary,0.43569553805774275,{'C': 0.05}
372,1500,1000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,10,Depression Model,Level post lowercase,binary,0.43544303797468353,{'C': 2}
2710,2000,2000,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,5-20,Depression Model,Level post lowercase,binary,0.4353741496598639,{'C': 0.05}
2457,1500,1500,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,5-10-20,Depression Model,Level post lowercase,tf,0.4353741496598639,{'C': 0.12}
1848,2000,2000,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,5,Depression Model,Level user lowercase,binary,0.43526170798898073,{'C': 0.05}
881,200,2000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,10-20,Depression Model,Level user lowercase,tf,0.4351464435146444,{'C': 0.05}
1197,1700,1500,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,both,10,Depression Model,Level user lowercase,tf,0.43506493506493504,{'C': 0.05}
1114,1500,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,both,5-10,Depression Model,Level user lowercase,tf,0.43506493506493504,{'C': 0.25}
1036,1500,2000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,both,10,Depression Model,Level post lowercase,binary,0.43478260869565216,{'C': 2}
244,1500,2000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,both,5,Depression Model,Level post lowercase,tf,0.4342857142857143,{'C': 0.05}
638,2000,2000,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,20,Depression Model,Level user lowercase,tf,0.4342105263157895,{'C': 0.05}
1784,1500,2000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,5-20,Depression Model,Level post lowercase,tf,0.43410852713178294,{'C': 0.12}
271,1700,1500,0.95,No difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,both,10,Depression Model,Level post lowercase,tf,0.43410852713178294,{'C': 0.05}
1467,1500,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,5-10,Depression Model,Level post lowercase,binary,0.4341085271317829,{'C': 0.05}
2462,1500,1000,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,5-10-20,Depression Model,Level post lowercase,tf,0.43401759530791795,{'C': 0.12}
1730,1500,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,10,Depression Model,Level user lowercase,tf,0.43389830508474575,{'C': 0.05}
2362,1700,1500,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,20,Depression Model,Level post lowercase,tf,0.43386243386243384,{'C': 0.05}
1757,1500,1000,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,20,Depression Model,Level post lowercase,tf,0.43386243386243384,{'C': 0.05}
121,1500,1000,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,both,10,Depression Model,Level user lowercase,binary,0.43356643356643354,{'C': 0.05}
1200,1500,1500,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,both,10,Depression Model,Level user lowercase,tf,0.43356643356643354,{'C': 0.05}
730,2000,2000,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,10-20,Depression Model,Level post lowercase,tf,0.43317972350230416,{'C': 0.5}
251,1700,1500,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,both,5,Depression Model,Level user lowercase,tf,0.43312101910828027,{'C': 0.05}
2452,1500,1500,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,5-10-20,Depression Model,Level post lowercase,tf,0.43304843304843305,{'C': 2}
1218,1700,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,both,20,Depression Model,Level post lowercase,tf,0.43304843304843305,{'C': 0.12}
823,1700,1500,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,20,Depression Model,Level user lowercase,tf,0.43298969072164956,{'C': 2}
2122,1500,1500,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,10-20,Depression Model,Level post lowercase,tf,0.43298969072164945,{'C': 4}
617,200,2000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,5,Depression Model,Level user lowercase,tf,0.43278688524590164,{'C': 0.05}
1820,1500,1500,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,10-20,Depression Model,Level post lowercase,tf,0.43278688524590164,{'C': 0.05}
579,1700,1500,0.95,No difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,10-20,Depression Model,Level post lowercase,binary,0.43274853801169594,{'C': 4}
2201,200,2000,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,10,Depression Model,Level user lowercase,binary,0.4325842696629213,{'C': 0.05}
1315,1500,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,5-10,Depression Model,Level post lowercase,binary,0.4325699745547073,{'C': 0.05}
1171,2000,2000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,both,5,Depression Model,Level post lowercase,tf,0.43243243243243246,{'C': 0.12}
1550,1500,1500,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,5,Depression Model,Level post lowercase,tf,0.432258064516129,{'C': 0.05}
1187,1500,2000,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,both,5,Depression Model,Level user lowercase,tf,0.43209876543209874,{'C': 0.05}
1431,200,2000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,20,Depression Model,Level user lowercase,binary,0.43165467625899284,{'C': 0.12}
306,1500,1000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,both,20,Depression Model,Level post lowercase,tf,0.43157894736842095,{'C': 0.05}
1561,1500,2000,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,5,Depression Model,Level user lowercase,tf,0.4315068493150685,{'C': 0.05}
2036,1500,1500,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,10,Depression Model,Level user lowercase,tf,0.43137254901960786,{'C': 0.25}
2238,1500,1500,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,5-10,Depression Model,Level post lowercase,binary,0.43137254901960786,{'C': 1}
1252,1500,1000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,5,Depression Model,Level post lowercase,binary,0.43137254901960786,{'C': 0.05}
1752,1500,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,20,Depression Model,Level user lowercase,tf,0.43125,{'C': 0.05}
1743,2000,2000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,20,Depression Model,Level post lowercase,tf,0.4311377245508982,{'C': 0.05}
1343,200,2000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,10-20,Depression Model,Level user lowercase,binary,0.4309392265193371,{'C': 0.12}
136,2000,2000,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,both,20,Depression Model,Level post lowercase,binary,0.4309392265193371,{'C': 0.5}
773,1700,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,5,Depression Model,Level user lowercase,tf,0.43059490084985835,{'C': 0.05}
2684,2000,2000,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,20,Depression Model,Level user lowercase,binary,0.4304461942257218,{'C': 0.05}
369,1500,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,10,Depression Model,Level post lowercase,binary,0.43023255813953487,{'C': 0.05}
454,1500,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,5-10-20,Depression Model,Level user lowercase,binary,0.4301075268817204,{'C': 0.12}
489,2000,2000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,10,Depression Model,Level post lowercase,binary,0.4300518134715026,{'C': 0.05}
2034,1500,1500,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,10,Depression Model,Level post lowercase,tf,0.4297994269340974,{'C': 0.12}
2576,1500,2000,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,5-10,Depression Model,Level post lowercase,tf,0.4296296296296297,{'C': 2}
1792,1500,1500,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,5-20,Depression Model,Level post lowercase,tf,0.4295774647887323,{'C': 2}
2223,200,2000,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,5-10,Depression Model,Level user lowercase,binary,0.4293785310734463,{'C': 0.05}
175,1500,2000,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,both,5-10-20,Depression Model,Level user lowercase,tf,0.4290657439446367,{'C': 0.05}
2539,1700,1500,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,5,Depression Model,Level user lowercase,tf,0.4289855072463768,{'C': 0.05}
1214,2000,2000,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,both,20,Depression Model,Level post lowercase,tf,0.4289405684754522,{'C': 0.05}
793,200,2000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,10,Depression Model,Level user lowercase,tf,0.4285714285714286,{'C': 0.05}
2037,1500,1000,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,10,Depression Model,Level user lowercase,tf,0.4285714285714286,{'C': 0.12}
290,2000,2000,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,both,20,Depression Model,Level post lowercase,tf,0.42857142857142855,{'C': 2}
2041,1500,1500,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,10,Depression Model,Level post lowercase,tf,0.42857142857142855,{'C': 0.05}
2331,1500,2000,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,5,Depression Model,Level user lowercase,tf,0.4281524926686217,{'C': 0.05}
903,200,2000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,5-10-20,Depression Model,Level user lowercase,tf,0.4280936454849498,{'C': 0.05}
652,1500,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,20,Depression Model,Level user lowercase,tf,0.4280936454849498,{'C': 0.12}
2683,1500,2000,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,20,Depression Model,Level user lowercase,tf,0.42798353909465026,{'C': 0.05}
1491,1500,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,5-20,Depression Model,Level post lowercase,binary,0.427860696517413,{'C': 0.25}
799,1700,1500,0.95,No difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,10,Depression Model,Level post lowercase,tf,0.4277456647398844,{'C': 0.12}
1481,1700,1500,0.95,No difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,5-20,Depression Model,Level post lowercase,binary,0.4276729559748428,{'C': 0.5}
734,1700,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,10-20,Depression Model,Level post lowercase,tf,0.42748091603053434,{'C': 0.05}
2531,200,2000,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,5,Depression Model,Level user lowercase,tf,0.4271844660194175,{'C': 0.05}
1008,1500,2000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,both,5-20,Depression Model,Level user lowercase,binary,0.42711864406779665,{'C': 0.05}
1173,1700,1500,0.95,No difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,both,5,Depression Model,Level post lowercase,tf,0.4268774703557312,{'C': 0.05}
359,1700,1500,0.95,No difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,10,Depression Model,Level post lowercase,binary,0.4268292682926829,{'C': 0.05}
370,1500,2000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,10,Depression Model,Level user lowercase,binary,0.42666666666666664,{'C': 0.05}
2029,2000,2000,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,10,Depression Model,Level post lowercase,tf,0.4262295081967213,{'C': 0.05}
708,2000,2000,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,5-20,Depression Model,Level post lowercase,tf,0.4262295081967213,{'C': 0.05}
1546,1500,2000,0.95,No difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,5,Depression Model,Level post lowercase,tf,0.42592592592592593,{'C': 2}
1514,1500,2000,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,10-20,Depression Model,Level user lowercase,binary,0.4258555133079848,{'C': 0.05}
1373,1700,1500,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,5-10-20,Depression Model,Level user lowercase,binary,0.425531914893617,{'C': 4}
2463,1500,2000,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,5-10-20,Depression Model,Level user lowercase,tf,0.42553191489361697,{'C': 0.05}
2662,2000,2000,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,20,Depression Model,Level user lowercase,tf,0.42524916943521596,{'C': 0.05}
1405,1500,1000,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,5,Depression Model,Level post lowercase,binary,0.42519685039370075,{'C': 0.05}
792,2000,2000,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,10,Depression Model,Level user lowercase,tf,0.4251497005988024,{'C': 0.5}
1600,1500,1500,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,10,Depression Model,Level post lowercase,tf,0.42500000000000004,{'C': 0.5}
1261,1700,1500,0.95,No difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,20,Depression Model,Level post lowercase,binary,0.425,{'C': 0.05}
434,1500,1500,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,positive,10-20,Depression Model,Level post lowercase,binary,0.4248366013071896,{'C': 0.05}
1050,1500,1500,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,both,10,Depression Model,Level post lowercase,binary,0.4246575342465753,{'C': 0.05}
2317,1700,1500,0.9,No difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,5,Depression Model,Level post lowercase,tf,0.4246153846153846,{'C': 0.05}
609,1500,1500,0.95,Difference,Not Fuzzy,Not removed stopwords,Full matrix,simple,add topic,negative,5-10-20,Depression Model,Level post lowercase,binary,0.42455242966751916,{'C': 2}
12,1500,1500,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,simple,add topic,both,5-10-20,Depression Model,Level user lowercase,binary,0.4242424242424242,{'C': 4}
2536,1500,2000,0.9,No difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,5,Depression Model,Level post lowercase,tf,0.42406876790830944,{'C': 4}
1572,1500,1500,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,positive,20,Depression Model,Level post lowercase,tf,0.423963133640553,{'C': 0.12}
1222,1500,1500,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,both,20,Depression Model,Level user lowercase,tf,0.423963133640553,{'C': 0.12}
1747,1700,1500,0.95,Difference,Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,20,Depression Model,Level user lowercase,tf,0.423841059602649,{'C': 0.12}
2092,1500,2000,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,add topic,negative,5-20,Depression Model,Level post lowercase,tf,0.42372881355932207,{'C': 0.05}
